vehicle_id,timestamp,x_position,y_position,speed,vehicle_density,mobility_pattern,RSU_id,link_quality_dB,bandwidth_MHz,URLLC_flag,interference_dB,tx_power_mW,rx_power_mW,residual_energy_J,energy_consumed_J,route_id,hop_count,end_to_end_delay_ms,throughput_Mbps,routing_stability,reward_value,optimal_action
V2543,2444,83.36499619,95.33071676,15.40542578,64,urban,RSU_3,35.39052577,15,0,4.783032479,198.4203578,103.8297366,854.7311519,8.087348597,R8,5,19.80731133,25.55980501,stable,1.209549256,next-hop
V2544,2445,44.04413503,7.266558758,9.491482226,61,urban,RSU_2,33.62998085,20,0,3.46607537,132.2838369,101.5499435,953.0987422,5.453915925,R4,4,43.44915033,21.74817205,stable,0.446003933,stay
V2545,2446,30.23332494,19.90934199,22.22772704,72,urban,RSU_1,23.36749236,20,0,11.74592005,169.8544565,57.13675961,589.2512736,4.356577502,R6,8,27.54190142,7.457615322,stable,0.227207662,stay
V2546,2447,25.93348973,34.78223474,19.12680708,28,rural,RSU_2,16.6122591,25,0,5.243500081,86.83682307,52.51128956,919.3550457,2.668918008,R9,6,7.662032449,12.47002343,stable,1.600819384,next-hop
V2547,2448,19.46238367,62.0234849,26.46680137,94,highway,RSU_5,20.03248371,15,1,2.021759453,125.4638917,72.17339738,557.8017363,8.796520958,R7,2,13.73761703,24.76460501,stable,1.714720435,next-hop
V2548,2449,5.76475822,54.48010853,7.936897472,94,highway,RSU_2,26.17025636,15,1,4.906443846,149.6387645,65.21088526,784.1508483,9.133208041,R8,4,14.79421244,42.30824804,unstable,2.76845165,next-hop
V2549,2450,34.24479788,12.56434924,24.64166505,68,urban,RSU_4,38.90499675,25,1,2.403884115,170.1435816,99.86162201,669.6818346,5.668102155,R8,3,39.55959393,10.45869707,stable,0.20769725,stay
V2550,2451,27.02476921,28.97279837,21.83791967,21,rural,RSU_1,33.07135449,10,0,5.239426927,143.4060389,81.55136069,735.8579303,9.291472455,R2,2,14.14064362,9.703866838,stable,0.593324679,stay
V2551,2452,96.64173859,23.87517711,7.875273421,86,urban,RSU_4,35.70707613,25,1,6.35525457,141.8354655,86.62024622,650.3160923,5.183100663,R7,2,30.28627646,41.21732309,stable,1.309093079,next-hop
V2552,2453,55.77088263,21.35428545,22.37051825,30,highway,RSU_2,21.93234742,15,0,5.528202074,171.6688295,106.9619038,630.2696858,1.965182262,R3,3,34.36439145,27.15419823,unstable,0.77053235,stay
V2553,2454,34.7277039,41.11443365,16.03868222,69,urban,RSU_1,32.09557569,10,0,13.95918187,117.5945261,83.49532772,871.569595,1.153356184,R7,5,39.82358173,21.2112161,unstable,0.52109598,stay
V2554,2455,58.0467601,70.40314526,28.62461964,54,highway,RSU_4,36.56095358,20,0,5.022928316,90.8732625,88.14484246,611.5566074,2.155400255,R2,6,40.27460981,25.7609139,stable,0.618077617,stay
V2555,2456,13.91967013,21.74529322,8.540283765,34,rural,RSU_4,26.98528787,20,0,8.077952696,121.6580565,108.9624186,704.2065221,6.603906997,R1,9,37.29217353,23.48810101,stable,0.563800888,stay
V2556,2457,44.40437492,36.66788797,21.07083477,94,urban,RSU_1,25.74729651,25,1,14.44655872,99.07954825,80.19350665,637.2785397,3.888146773,R9,3,14.5932708,40.18523768,stable,2.714801256,next-hop
V2557,2458,62.62343214,39.09174268,14.54950114,50,rural,RSU_1,32.98511284,20,0,13.42959339,195.9133045,55.81886955,619.3175421,6.834781029,R1,4,29.45611908,5.419731308,stable,0.115645583,stay
V2558,2459,48.88978318,97.64565294,28.92036676,81,urban,RSU_3,28.99779216,15,0,6.020360169,149.3013857,86.51936467,813.5480555,5.571785109,R1,4,18.05763117,24.49213604,stable,1.300613763,next-hop
V2559,2460,40.17788007,95.46663569,13.24937238,47,urban,RSU_1,39.82927708,25,0,6.244373834,133.5920518,90.5553179,522.7143081,3.997113173,R3,9,39.8793901,12.14846007,unstable,0.264658905,stay
V2560,2461,99.38483889,80.01375828,29.05464774,44,urban,RSU_2,25.62757002,15,1,9.713282233,189.4462254,85.8257763,894.4493685,2.968118195,R1,2,38.66417649,18.87286312,stable,0.458441541,stay
V2561,2462,88.03147621,24.16589208,27.53714628,44,urban,RSU_5,19.39858193,15,0,13.93221706,188.0433665,68.06346621,773.117032,1.729393694,R7,8,15.3341405,10.0477038,stable,0.6379566,stay
V2562,2463,62.34059582,6.803731409,11.75958088,94,urban,RSU_3,26.79837632,10,1,2.129997341,129.8836735,65.65830478,914.2186981,8.041519552,R7,7,33.86042248,24.21446458,unstable,0.634710689,stay
V2563,2464,56.93773612,31.69041377,25.08854442,20,rural,RSU_1,20.88012483,10,0,7.110557298,184.9672835,75.88294604,606.5079917,8.37103763,R8,6,7.629255605,33.94828107,stable,4.366039747,next-hop
V2564,2465,62.06604798,26.67945494,29.89010505,78,rural,RSU_5,29.03134552,10,0,13.04708132,87.68311198,61.6360117,854.7030204,5.873057319,R2,5,39.58467877,34.77169551,stable,0.819682404,stay
V2565,2466,20.13121078,50.59258001,11.31657505,88,highway,RSU_3,18.14492481,20,0,7.336109719,186.2862974,96.62165755,710.2919207,2.413852055,R7,5,40.1090929,40.85346772,stable,0.994420234,next-hop
V2566,2467,39.51377433,77.77279101,15.91942923,93,urban,RSU_2,38.74940684,10,0,11.36071338,117.2700234,93.02724309,538.4019886,3.371761415,R9,9,20.61553598,41.67551306,stable,1.987840937,next-hop
V2567,2468,3.945953289,85.83229389,18.00451841,61,highway,RSU_5,36.49557204,15,0,10.99502373,147.8146741,94.2676931,876.2381961,9.596307191,R5,9,41.28154458,31.89800541,unstable,0.676731015,stay
V2568,2469,47.55460375,84.48640854,12.3732784,53,rural,RSU_1,18.88913493,25,1,4.670963225,112.36263,65.73582452,881.0936177,3.033467144,R3,7,43.62338974,20.89174983,stable,0.448576985,stay
V2569,2470,54.3024584,35.96755612,5.381620991,85,highway,RSU_1,19.30982307,25,1,7.844728557,198.1759469,67.25703099,635.4584329,1.511243205,R9,4,13.5526012,7.309196819,stable,0.524208154,stay
V2570,2471,22.77497361,68.72343435,10.5032311,37,rural,RSU_2,27.81096686,15,0,9.360427267,88.613598,105.1173181,958.0230095,5.950445247,R1,5,20.79027965,6.614149439,stable,0.258632174,stay
V2571,2472,96.40288472,31.28341975,12.04842211,96,urban,RSU_3,34.32203468,20,0,11.30101816,133.6346344,98.30782408,881.9848984,3.357225618,R3,8,16.74863045,10.09683971,unstable,0.569273436,stay
V2572,2473,90.94546109,6.090554324,16.08999253,24,highway,RSU_5,20.47698339,25,0,12.69106521,154.5185786,111.2625894,653.3786846,9.616914125,R2,4,21.84612484,49.2724144,stable,2.159261273,next-hop
V2573,2474,72.21432355,70.15652656,9.27756196,39,highway,RSU_2,16.52429299,15,1,11.87913175,153.8734703,78.24540024,619.5544712,6.17291105,R2,9,25.11068715,40.36898448,unstable,1.545912458,next-hop
V2574,2475,53.33866288,0.982755257,26.83135892,85,highway,RSU_3,28.63835691,15,0,2.368049076,168.6510068,88.31294825,720.0447779,9.692332612,R3,6,27.94859357,23.21925134,unstable,0.733860923,stay
V2575,2476,86.99691596,40.91825875,22.62277832,94,highway,RSU_4,32.28992785,15,1,10.71829194,166.9298392,101.7144394,646.3949074,8.070189668,R7,9,6.579666588,25.97905262,stable,3.867682458,next-hop
V2576,2477,13.06523438,32.93792693,7.130011939,81,urban,RSU_4,21.10913728,25,1,8.46510103,175.1771246,118.1908478,608.511527,7.507763251,R6,7,7.48248571,38.18216047,stable,5.027793519,next-hop
V2577,2478,79.05097943,69.33775385,21.25231128,51,rural,RSU_3,33.49419469,25,0,9.460202566,108.1144891,119.2742269,699.5503786,8.47328125,R9,2,34.48555849,28.14802886,stable,0.73149375,stay
V2578,2479,12.4820814,76.62454728,21.34141191,77,rural,RSU_1,38.76609462,10,0,6.848560766,124.4607792,119.9422789,512.8521114,6.443969807,R3,9,24.92336251,21.21873092,stable,0.78691938,stay
V2579,2480,79.42106625,30.4094636,28.90552934,69,urban,RSU_1,18.42686107,10,1,11.28234079,125.8439739,112.3368538,700.7055353,1.100091639,R5,8,9.038192048,20.73022968,stable,2.282624796,next-hop
V2580,2481,27.57675683,81.16270144,5.075521784,57,rural,RSU_4,27.77572663,15,0,10.76055066,194.7007593,94.77555734,610.8313141,4.532183046,R9,4,22.38034615,14.43387487,stable,0.599613452,stay
V2581,2482,87.7090581,29.39167605,11.19831125,74,highway,RSU_1,16.42104877,15,0,9.533324259,129.1174229,50.48796656,632.1670935,2.97116279,R3,6,26.39727026,44.85252191,stable,1.669423225,next-hop
V2582,2483,94.40420938,44.632636,28.19478698,47,urban,RSU_1,20.16652518,15,0,13.20087192,106.6243053,98.96806343,541.2766431,4.908814061,R8,7,33.60155464,23.6369223,unstable,0.654359142,stay
V2583,2484,14.87959694,72.7018527,28.30334788,93,rural,RSU_3,17.24548384,15,0,3.324700324,155.8813312,66.70196613,794.4658418,5.234945717,R9,4,10.32485292,38.85633216,stable,3.711029302,next-hop
V2584,2485,46.26756051,69.29202292,23.01466048,41,urban,RSU_3,25.10016558,25,0,5.913302587,131.2720298,54.00170031,736.0046138,2.150479602,R7,3,49.76619416,30.81929434,stable,0.597776925,stay
V2585,2486,98.09873782,98.73684723,24.14408303,62,urban,RSU_1,35.52079476,10,0,8.436695398,110.0096076,98.80291003,875.3136889,1.21088394,R6,4,26.3617491,38.93421435,unstable,1.464811914,next-hop
V2586,2487,48.3407436,22.51610242,7.287073948,55,rural,RSU_3,29.42826126,20,0,14.46186255,165.8162569,102.9207649,993.5493126,2.24380264,R6,6,35.63557584,19.44094757,stable,0.523110828,stay
V2587,2488,86.35475225,66.23179135,17.84689587,71,rural,RSU_5,20.56462093,15,1,2.935524022,103.0310344,96.16031841,559.7670042,8.716844188,R6,5,45.86981775,38.84039391,stable,0.759584299,stay
V2588,2489,58.87315221,60.96819083,10.78957478,55,urban,RSU_4,16.00276618,10,0,6.38200737,156.0024849,75.56188487,636.2125445,7.802687754,R5,4,6.432051383,40.5485732,stable,6.226116354,next-hop
V2589,2490,37.53299079,91.50984545,9.53045109,47,urban,RSU_5,28.83495488,15,0,14.0365772,131.6636852,85.77028869,841.227064,8.190036144,R7,2,32.06115402,9.692603729,unstable,0.22041576,stay
V2590,2491,28.57835555,15.63621416,25.25758248,97,rural,RSU_5,18.31991787,25,0,13.67331838,118.3000597,115.4463339,618.6560046,3.486759574,R7,6,29.31600837,9.115870105,stable,0.276084359,stay
V2591,2492,20.32230911,75.17981636,8.375953417,77,urban,RSU_1,23.56835068,20,1,13.24819242,193.5178721,101.0727676,515.0737578,3.12489271,R7,9,7.583306059,49.34730735,stable,6.47611171,next-hop
V2592,2493,76.17981914,56.82686163,16.71629092,55,rural,RSU_1,27.75480647,10,0,6.009075928,118.9289009,85.32789634,554.903312,1.336351684,R3,5,36.18624852,10.30793015,stable,0.271494145,stay
V2593,2494,38.65405068,27.46658698,28.46445599,89,urban,RSU_5,37.59331339,10,0,13.00886514,121.7008849,91.54144064,716.8134637,5.25041615,R6,6,14.93520712,35.81783917,stable,2.345710934,next-hop
V2594,2495,51.12754622,47.44349141,9.645801389,28,urban,RSU_5,17.04558318,20,0,8.569412355,184.4766037,114.9378519,715.3923261,4.441679726,R9,4,36.5846714,38.65159543,unstable,1.012080198,next-hop
V2595,2496,49.232548,33.37765971,29.44983559,40,urban,RSU_2,31.71518981,25,0,10.05712497,95.48520355,77.56477656,986.1523453,8.522974903,R9,3,21.31831288,7.857986724,stable,0.283372906,stay
V2596,2497,57.72790292,57.93134028,29.85719964,83,rural,RSU_2,15.35203214,20,0,5.104723771,92.96824996,57.12906008,732.9750169,7.136808027,R4,3,39.65567904,38.59299198,unstable,0.901834067,stay
V2597,2498,86.55771456,88.90006108,18.89042887,95,highway,RSU_4,30.74771381,10,0,11.18676056,113.9249341,72.80783692,839.0338537,2.298573414,R9,9,47.37926495,23.87817256,stable,0.480993646,stay
V2598,2499,98.07393436,56.93049844,9.253568504,80,rural,RSU_5,28.78831223,20,0,6.260062355,150.9963108,79.06401503,746.1005009,9.884396264,R2,8,43.72306781,17.36033016,stable,0.298208006,stay
V2599,2500,40.75842086,63.17224183,12.9026222,59,urban,RSU_3,35.2966655,25,1,6.47044554,126.1160192,69.10747089,634.9592495,7.935766597,R8,2,26.71581068,34.93987897,stable,1.228477585,next-hop
V2600,2501,82.75189221,51.87478471,15.61232082,75,highway,RSU_2,28.29156182,25,0,10.27862329,153.0265377,87.02806837,552.7255326,7.482137641,R2,7,15.13728068,42.49060201,stable,2.732195478,next-hop
V2601,2502,76.45277947,5.116550645,12.73310561,23,highway,RSU_1,23.81541499,15,1,5.117814988,99.17007573,71.34005126,929.537008,2.949540243,R5,7,49.65905839,30.77575261,stable,0.590245559,stay
V2602,2503,57.35289515,23.28585569,12.0158895,50,urban,RSU_5,21.06877178,20,0,4.917703402,111.3741019,57.22257098,576.3313472,9.146409406,R6,8,34.67744017,44.17824198,stable,1.182512352,next-hop
V2603,2504,95.60471436,49.20017294,29.30574273,46,rural,RSU_3,17.13124354,20,0,6.799118254,147.8194801,63.16479595,548.446808,5.265286997,R2,2,22.81786869,6.006018171,stable,0.210562694,stay
V2604,2505,20.04745155,31.02352837,8.834120685,77,highway,RSU_3,28.36531686,10,1,12.11482713,106.0579043,114.2709258,606.9143055,3.678903576,R9,5,26.66856864,38.23721549,unstable,1.397004281,next-hop
V2605,2506,10.92642103,18.17635978,23.33319772,44,highway,RSU_3,37.20804817,25,0,4.920866638,130.7365557,94.07169404,501.2443196,6.893502293,R6,3,10.76248812,12.62311138,stable,1.103945378,next-hop
V2606,2507,85.3961967,50.41328419,5.010257236,88,rural,RSU_1,27.86861235,20,0,12.23513908,148.7177452,72.00160989,535.9825749,2.905767649,R8,4,27.73814135,17.87332799,stable,0.615301575,stay
V2607,2508,43.91498166,32.28097934,19.90456674,89,rural,RSU_2,33.47757144,10,0,11.0428686,196.8381083,75.68425388,817.5983842,9.168090677,R4,9,12.79240283,30.7513575,stable,2.312195668,next-hop
V2608,2509,84.69688542,25.81076432,27.8985751,24,highway,RSU_3,22.46087346,15,0,10.82803845,89.58639895,84.536822,621.7738034,8.68909286,R3,8,21.45854725,17.35002981,stable,0.72164609,stay
V2609,2510,89.30902052,46.39854174,12.19835235,27,rural,RSU_2,26.2032715,20,0,8.171823758,135.2496774,97.11910235,669.2560478,5.184202325,R4,6,27.12951308,12.56692344,stable,0.411377623,stay
V2610,2511,6.245759362,13.32842581,9.638149381,28,highway,RSU_4,23.11508009,20,0,11.69654183,127.5525153,90.75259229,917.6498774,2.715916795,R1,8,47.65094326,44.84741985,stable,0.914006248,stay
V2611,2512,88.3464763,92.77457331,21.29199487,34,urban,RSU_1,17.73165278,10,1,2.175753761,178.9089499,115.2888687,886.4497915,5.468537112,R1,9,33.1111889,45.80255526,stable,1.328610028,next-hop
V2612,2513,44.83190554,86.77020979,22.81503518,26,rural,RSU_2,25.42471508,10,0,5.972894356,188.0356543,93.80241786,746.1240505,2.342243958,R8,6,21.73505815,6.636713799,stable,0.281923594,stay
V2613,2514,51.0432489,70.76205857,22.20076297,91,highway,RSU_2,34.1071808,25,1,10.82878703,188.8415802,113.7554386,806.4883291,3.428639962,R1,3,10.08901825,27.50545149,unstable,2.691989915,next-hop
V2614,2515,62.65925111,10.62138276,12.982922,34,rural,RSU_3,24.87437499,25,0,14.83484052,125.0167176,50.38011114,542.9056392,5.344591515,R5,9,38.62348646,14.1655474,stable,0.31331402,stay
V2615,2516,92.63826067,77.58772545,11.30506005,56,rural,RSU_3,31.25448056,25,0,2.032686434,116.5586176,112.339163,880.7973507,1.190257669,R9,8,26.00838029,43.85339573,stable,1.67422302,next-hop
V2616,2517,1.911609443,80.79573281,28.89797,58,highway,RSU_1,33.9653871,20,0,8.629639445,133.8964701,100.5021012,758.0957333,7.891503432,R3,3,8.066982004,25.81345657,stable,3.120975154,next-hop
V2617,2518,47.68434683,76.77646177,28.08248771,25,urban,RSU_2,23.06840568,10,0,14.00987358,121.2783567,62.05354179,785.474551,2.772233895,R2,6,34.5593579,26.53059843,stable,0.739959703,stay
V2618,2519,68.77220424,11.39658871,16.43291525,76,highway,RSU_5,34.93786399,25,0,13.226012,166.2621177,68.41266135,832.7634827,8.799501316,R5,5,20.75474219,33.23626984,stable,1.513386952,next-hop
V2619,2520,72.27069577,64.39079571,26.15484665,38,rural,RSU_3,23.47314292,20,0,2.300770532,105.6285258,87.99669994,750.0876496,1.200338447,R2,6,23.17510765,7.50308346,unstable,0.311752758,stay
V2620,2521,69.25324315,83.43247957,16.30808694,82,highway,RSU_3,21.40267651,25,1,8.884255656,159.0420901,58.74567087,760.8463151,5.789185216,R1,2,42.74842204,10.72841334,stable,0.193074449,stay
V2621,2522,13.44351294,57.73534012,15.60972545,50,rural,RSU_4,20.56115419,15,0,2.055732318,191.238504,104.9757788,749.8177934,7.989858594,R9,8,11.17887077,27.42733228,unstable,2.373598985,next-hop
V2622,2523,29.93955884,64.64073752,8.91907369,94,highway,RSU_1,19.99760364,20,0,12.26447433,113.5896284,105.3821706,748.4087391,3.1415359,R9,4,20.31686918,48.50181122,stable,2.35585262,next-hop
V2623,2524,35.87155254,45.83634794,15.66015141,98,urban,RSU_2,33.42810182,25,0,6.015372947,161.226874,71.06642921,875.1026504,7.367977542,R1,8,21.36506658,42.96225063,stable,1.93718457,next-hop
V2624,2525,80.44372077,52.87073199,18.43542346,29,urban,RSU_2,37.18773153,25,1,11.9526786,97.22733459,54.88719035,713.6042636,7.487810422,R4,3,5.14982114,45.02125198,stable,8.667416193,next-hop
V2625,2526,27.87598724,3.437685835,5.562608186,86,urban,RSU_2,20.76621185,15,0,14.28231344,94.56607305,119.2193221,501.4466592,6.740592993,R5,7,43.03980124,11.1719762,stable,0.192167207,stay
V2626,2527,21.07049639,63.8963022,16.10282513,81,urban,RSU_3,17.13100744,15,0,14.6891057,93.87733737,67.55102155,806.0315881,4.278274583,R2,8,42.58906557,48.13807615,stable,1.087509161,next-hop
V2627,2528,95.7448019,8.144721289,24.53390546,22,highway,RSU_1,22.84417441,25,0,13.62344535,96.62338038,54.72910559,976.3312375,8.065583183,R9,3,34.78263391,37.84966393,stable,1.007521217,next-hop
V2628,2529,0.886328511,43.50145943,22.00115141,37,urban,RSU_2,31.44618097,25,0,4.653864891,105.9397844,73.09754716,628.4799154,6.655903459,R9,5,45.45234162,19.6558268,stable,0.365890122,stay
V2629,2530,99.78208557,29.26550977,20.87892472,44,highway,RSU_5,24.21300231,10,0,4.529802209,147.5396595,117.8302284,908.0966656,6.313493882,R9,2,17.27989738,43.90102226,stable,2.477448567,next-hop
V2630,2531,67.68212989,54.54279502,27.73888571,39,rural,RSU_4,28.72941348,25,0,10.13514563,172.0382778,105.5049329,727.7451041,8.372451423,R8,8,14.92836263,38.62894333,stable,2.503896399,next-hop
V2631,2532,82.84692994,13.34163355,5.450800246,77,rural,RSU_4,33.60762414,25,0,9.072697869,95.22284285,83.62331559,821.491035,3.201742388,R6,6,8.083436019,38.14293944,unstable,4.686636791,next-hop
V2632,2533,29.46193963,69.1643402,18.92618965,69,rural,RSU_2,25.21196328,10,0,2.123949901,184.4017929,71.37312952,945.4368656,3.092391582,R1,2,31.64057657,38.05792173,stable,1.171896192,next-hop
V2633,2534,1.431527767,79.50115369,24.68372121,98,urban,RSU_3,39.99237078,10,1,7.092455565,181.1259541,79.6314269,885.5068064,4.478021984,R5,2,27.33599548,41.0384135,stable,1.456478936,next-hop
V2634,2535,73.78695186,16.33544497,18.53338457,29,urban,RSU_4,22.44873151,25,0,13.78698307,167.2865632,51.21559258,942.2866942,1.658197618,R8,5,41.46783421,47.68381222,stable,1.13331681,next-hop
V2635,2536,83.4144597,10.43130874,13.09738881,40,urban,RSU_4,39.4562088,10,0,13.67866725,131.1158959,100.2859337,504.7599894,4.036541224,R4,5,26.65791669,11.15922743,stable,0.378242972,stay
V2636,2537,74.0476132,14.55154828,8.406264127,48,rural,RSU_4,20.07574163,20,0,4.650789493,80.18686818,56.97509901,593.6574923,4.656448707,R8,7,14.14562989,49.97850921,stable,3.486576815,next-hop
V2637,2538,14.28502873,87.71275619,27.1890768,29,rural,RSU_4,17.77329358,15,0,6.965519899,168.171793,86.33263038,711.7472063,5.455523646,R6,6,41.43186129,44.25528278,stable,1.013590905,next-hop
V2638,2539,75.34279223,52.81892618,16.76905981,32,rural,RSU_2,33.77076563,20,0,9.284758143,185.4783374,89.6091537,923.9208987,3.286121177,R1,7,25.49545575,24.87322421,stable,0.942733202,next-hop
V2639,2540,76.89227821,46.7260996,26.95287992,66,rural,RSU_1,32.55774142,15,0,13.08619545,120.2343651,50.1182842,919.1959661,9.161582029,R1,6,48.01235993,12.08470428,stable,0.16008404,stay
V2640,2541,65.85405157,10.67118191,19.64630306,42,highway,RSU_1,35.27923368,15,0,8.91592771,166.1585073,118.5915038,592.570166,3.56570531,R3,4,29.05121378,25.4204774,unstable,0.839365849,stay
V2641,2542,76.61159328,64.95560068,21.85480292,69,highway,RSU_3,23.58976054,25,0,14.58659756,87.44571372,71.14973264,571.1212165,8.663956998,R1,2,10.25325204,40.03752859,stable,3.818221875,next-hop
V2642,2543,84.59214397,86.79995919,25.10652886,23,urban,RSU_5,38.27019135,15,1,12.38767779,165.1393846,55.40569757,917.3512176,5.004571926,R4,6,43.29609998,32.11040603,stable,0.691600897,stay
V2643,2544,61.36041142,82.81858693,21.47888862,86,urban,RSU_1,17.98703571,20,0,14.39019435,88.1970225,109.8071991,770.717147,7.463410263,R3,5,44.52846738,17.57979122,stable,0.320164826,stay
V2644,2545,8.860471397,62.6054709,14.95137102,72,rural,RSU_5,15.75692753,25,0,11.50939884,150.4623603,60.63668228,813.3848779,1.998121492,R7,4,25.04441939,23.30576211,stable,0.910595843,stay
V2645,2546,48.76278097,7.527871665,17.8408346,21,highway,RSU_1,22.51409713,10,0,13.40911381,151.7063943,51.74685954,904.6030373,5.901734982,R9,7,6.16968542,47.94344824,unstable,7.711791853,next-hop
V2646,2547,7.764933467,11.23970272,25.07613812,87,highway,RSU_1,34.93311159,20,0,12.8030493,116.2587865,84.62834757,605.8732318,9.647433054,R7,4,6.337556143,41.1719385,stable,6.400026462,next-hop
V2647,2548,40.7543031,4.930898711,14.34125741,84,urban,RSU_3,31.82455768,25,0,5.299900263,89.49472725,59.09418901,568.2424,6.996260884,R5,5,20.80171639,10.58312191,stable,0.438799347,stay
V2648,2549,40.71064891,25.74792165,14.70303642,98,highway,RSU_4,25.90521911,15,0,4.983973505,193.920173,118.7696146,929.5221314,8.382603344,R1,9,37.2304499,29.54263828,unstable,0.709681387,stay
V2649,2550,6.600984414,13.56614672,7.392252901,76,urban,RSU_3,21.40634035,20,0,13.23698453,144.2692885,50.72876906,555.887053,3.34963416,R5,6,19.89733165,46.89431944,stable,2.323318144,next-hop
V2650,2551,34.8820534,26.00480403,27.86461088,89,rural,RSU_1,16.48181967,15,0,3.100810588,149.570975,53.58381409,544.0904253,8.201520288,R1,9,5.347846523,6.543895472,stable,1.141635372,next-hop
V2651,2552,11.09980988,38.50580557,7.275907874,26,rural,RSU_4,23.43763946,25,0,7.311326861,153.8025067,108.3298776,638.5375878,4.161280431,R6,5,43.18569632,6.914631627,stable,0.118501127,stay
V2652,2553,80.823521,94.29827841,21.20522944,38,urban,RSU_4,26.50049419,25,1,12.66855101,186.9257512,66.78261872,658.4244301,5.3657029,R8,6,48.59295942,37.2529729,stable,0.712976108,stay
V2653,2554,94.7688026,61.03760598,15.32986197,63,rural,RSU_4,32.17559595,10,0,12.57211131,87.23067735,113.8117727,620.567677,2.691619459,R7,5,20.58662548,30.89955331,unstable,1.474036613,next-hop
V2654,2555,7.231647526,83.49737857,15.14048476,82,rural,RSU_5,31.14929887,10,0,3.804176539,187.1945321,71.77959374,870.8116363,5.371285492,R1,5,8.288362521,7.069975894,stable,0.799287466,stay
V2655,2556,95.51152073,71.03515007,21.98879591,84,highway,RSU_1,38.68362257,20,0,8.340227411,108.761181,54.8847856,986.6770564,5.64131659,R8,3,18.11352736,49.82074184,stable,2.694058394,next-hop
V2656,2557,52.25765993,11.25031305,6.677343316,58,highway,RSU_2,17.50989798,10,0,8.237821235,89.35402995,50.74142593,599.7956714,6.600944605,R9,6,40.9552599,31.10428831,stable,0.693460482,stay
V2657,2558,29.9565678,73.59204064,19.84264457,45,highway,RSU_3,23.40850307,15,0,6.208378882,158.8719023,69.77970939,890.9260948,8.817704148,R2,2,29.40163734,27.13683846,unstable,0.834793273,stay
V2658,2559,7.686207528,27.50988816,24.30079465,63,highway,RSU_5,27.03945205,15,0,13.92335489,197.2370773,83.16114028,522.1211051,3.743660393,R1,3,22.27935377,25.14636676,unstable,1.091248142,next-hop
V2659,2560,50.06242681,63.9107847,25.70531895,31,highway,RSU_3,31.76739485,10,0,10.49052896,86.86904796,50.07112776,559.4513302,9.857230982,R6,3,20.04021052,36.53077716,stable,1.724301613,next-hop
V2660,2561,79.45155445,34.09619736,9.263259735,41,urban,RSU_2,27.38629229,10,0,14.74243737,131.1346182,90.67750418,757.5587085,8.629209584,R4,3,10.19277146,25.62606624,stable,2.427849061,next-hop
V2661,2562,70.70864773,99.76722633,27.43547625,96,urban,RSU_4,37.8189558,10,0,2.867960741,143.574143,73.35630911,999.8044347,4.626303576,R7,3,20.27811911,34.65845506,stable,1.662892279,next-hop
V2662,2563,5.022601146,26.35514795,21.4036523,33,highway,RSU_2,30.21680864,20,0,7.126552248,110.2542757,77.31074706,974.6828249,3.039972777,R3,2,26.15487963,26.97503959,unstable,1.00095809,next-hop
V2663,2564,7.290183537,27.91304708,27.04637002,49,rural,RSU_3,15.99163524,20,0,12.85678831,197.9446579,68.29876637,555.9714701,1.643451197,R3,3,35.29134796,32.48229922,stable,0.903969528,stay
V2664,2565,40.28732826,93.06722556,17.13201793,63,rural,RSU_2,17.84139923,15,1,7.4949137,156.9155858,87.03316438,619.843458,3.109277691,R8,7,16.79352596,41.23337586,stable,2.424221013,next-hop
V2665,2566,29.5290494,2.464440464,18.55083363,57,urban,RSU_1,33.83738904,20,0,5.404414352,181.3220807,66.10858354,972.8959249,8.960706295,R7,9,45.38204964,41.77256391,stable,0.830857399,stay
V2666,2567,23.23843231,69.66889879,27.97595693,78,urban,RSU_2,32.89469241,20,0,14.97149808,129.8933218,59.43754603,575.361953,3.628282703,R5,2,26.81598787,43.20716991,unstable,1.574963797,next-hop
V2667,2568,28.10044989,72.53263907,27.49773858,61,urban,RSU_1,18.83742505,25,0,13.35062357,122.4747065,112.3452957,871.3944876,2.241818347,R3,7,23.23225671,14.1336373,unstable,0.585944468,stay
V2668,2569,80.34827433,83.63785774,16.20402183,71,rural,RSU_2,16.47271653,15,0,9.104157597,146.3789474,77.33884881,500.5540117,1.204071305,R1,9,31.72791844,7.750395525,stable,0.232236123,stay
V2669,2570,92.92280536,97.44393106,11.86031579,82,urban,RSU_1,29.46794639,15,1,9.302220071,132.2334131,55.38512452,815.8560513,3.679123093,R3,2,12.54306859,42.62623133,stable,3.361598168,next-hop
V2670,2571,40.51026945,97.56019192,14.82926086,80,rural,RSU_1,30.8934708,10,0,2.089218488,165.7937666,66.12259282,747.3002109,2.945374391,R9,7,9.796343276,6.90340304,stable,0.675238083,stay
V2671,2572,90.61110021,6.527675757,14.69410821,53,urban,RSU_2,18.38249094,25,0,14.75292955,111.8981708,71.69600637,735.5126399,1.91982111,R1,3,20.59431669,14.6070836,stable,0.690079199,stay
V2672,2573,32.14957012,82.18393228,12.17167187,58,rural,RSU_5,26.84048303,10,0,12.4818371,133.9509237,103.8752417,914.5958754,9.559772211,R5,9,6.797002625,28.67894593,stable,4.123754176,next-hop
